decision_id,occurrence_id,record_kind,review_priority,confidence,provisional,unit_id,semantic_unit_id,part_title,chapter_title,section_title,source_term_or_construction,intended_sense,chosen_rendering,source_path,source_file_sha256,source_line_start,source_line_end,source_byte_start,source_byte_end_exclusive,source_excerpt,target_path,target_file_sha256,target_line_start,target_line_end,target_byte_start,target_byte_end_exclusive,target_excerpt,reader_status,reader_artifact,reader_artifact_sha256,reader_printed_page,reader_pdf_page,reader_provenance_or_reason,evidence_path,evidence_sha256,please_double_check_question
TERM-SEMANTICS,ps-Arab-PK-OCC-005224,terminology,high,medium,true,OLP-0095,OLP-0095-B021,د لومړۍ درجې منطق,فطري استنتاج,سموالے,semantics / semantic consequence,semantics / semantic consequence,معنٰی پوهنه / معنايي استلزام,upstream/content/first-order-logic/natural-deduction/soundness.tex,8b90318e1a2ed38568fb61cd5529d496cdfd17f322fd9c731a194e2d08e0a4b9,211,214,9075,9252,"Now let's consider the possible inferences with several premises: \Elim{\lor}, \Intro{\land}, \iftag{FOL}{\Elim{\lif}, and \Elim{\lexists}}{and \Elim{\lif}}. \begin{enumerate}",ps-Arab-PK/content/first-order-logic/natural-deduction/soundness.tex,44333900a5c26fd626a8ee6debcd5aa07a56f5d02d9c7be99c38e5138049e721,218,224,11093,11596,اوس هغه ممکن استنتاجونه څېړو چې څو مقدمې لري: \Elim{\lor}، \Intro{\land}، \Elim{\lnot}، \iftag{FOL}{\Elim{\lif} او~\Elim{\lexists}}{او~\Elim{\lif}}۔ \textbf{د ژباړې د نسخې سمون (OLND-006):} سرچينې د څو-مقدمې قاعدو له دې بشپړ لړ څخه د نفي ايستلو قاعده غورځولې ده، سره له دې چې لاندې تمرين ئې هم راوړي؛ دلته بېرته شامله شوه۔ \begin{enumerate},available,openlogic-ps-Arab-PK-proof-systems.pdf,d894c835b32137a81bc3e3f762b1fc3270466480754c7678991066b5ca2e8cb5,64,65,"Exact start/end olpseg labels from the warning-free, visually accepted, byte-reproduced reader.aux. The assembled PDF has one unnumbered title page, so its first physical page is printed page plus one; for a spanning segment assembled_pdf_page identifies the first page and printed_page records the full inclusive range.",evidence/SEGMENT_CANON_USE.jsonl,8b255fbd4cc87bf05c1d8d6412b77321c3f51fdeee8207bb91d66ceadea5b3df,"In Pakistani Pashto mathematical prose, is «معنٰی پوهنه / معنايي استلزام» the clearest conventional rendering of “semantics / semantic consequence” while preserving the distinctions in the rationale? If not, what exact replacement and inflected forms should be used?"
TERM-SEMANTICS,ps-Arab-PK-OCC-005225,terminology,high,medium,true,OLP-0095,OLP-0095-B022,د لومړۍ درجې منطق,فطري استنتاج,سموالے,semantics / semantic consequence,semantics / semantic consequence,معنٰی پوهنه / معنايي استلزام,upstream/content/first-order-logic/natural-deduction/soundness.tex,8b90318e1a2ed38568fb61cd5529d496cdfd17f322fd9c731a194e2d08e0a4b9,216,240,9254,10438,"\item The last inference is \Intro{\land}. $!A \land !B$ is inferred from the premises $!A$ and $!B$ and $\delta$ has the form \begin{prooftree} \AxiomC{$\Gamma_1$} \RightLabel{$\delta_1$} \DeduceC{$!A$} \AxiomC{$\Gamma_2$} \RightLabel{$\delta_2$} \DeduceC{$!B$} \RightLabel{\Intro{\land}} \BinaryInfC{$!A \land !B$} \end{prooftree} By induction hypothesis, $!A$ follows from the !!{undischarged} assumptions~$\Gamma_1$ of~$\delta_1$ and $!B$ follows from the !!{undischarged} assumptions~$\Gamma_2$ of~$\delta_2$. The…",ps-Arab-PK/content/first-order-logic/natural-deduction/soundness.tex,44333900a5c26fd626a8ee6debcd5aa07a56f5d02d9c7be99c38e5138049e721,226,252,11598,12898,\item وروستنے استنتاج \Intro{\land} دے۔ $!A \land !B$ له مقدمو~$!A$ او~$!B$ څخه راايستل کېږي او $\delta$ دا بڼه لري: \begin{prooftree} \AxiomC{$\Gamma_1$} \RightLabel{$\delta_1$} \DeduceC{$!A$} \AxiomC{$\Gamma_2$} \RightLabel{$\delta_2$} \DeduceC{$!B$} \RightLabel{\Intro{\land}} \BinaryInfC{$!A \land !B$} \end{prooftree} د استقرا د فرضيې له مخې $!A$ د~$\delta_1$ له !!{undischarged} فرضيو~$\Gamma_1$ څخه، او~$!B$ د~$\delta_2$ له !!{undischarged} فرضيو~$\Gamma_2$ څخه لازمېږي۔ د~$\delta$ !!{undischarged} فرضيې $\Gamma…,available,openlogic-ps-Arab-PK-proof-systems.pdf,d894c835b32137a81bc3e3f762b1fc3270466480754c7678991066b5ca2e8cb5,64,65,"Exact start/end olpseg labels from the warning-free, visually accepted, byte-reproduced reader.aux. The assembled PDF has one unnumbered title page, so its first physical page is printed page plus one; for a spanning segment assembled_pdf_page identifies the first page and printed_page records the full inclusive range.",evidence/SEGMENT_CANON_USE.jsonl,8b255fbd4cc87bf05c1d8d6412b77321c3f51fdeee8207bb91d66ceadea5b3df,"In Pakistani Pashto mathematical prose, is «معنٰی پوهنه / معنايي استلزام» the clearest conventional rendering of “semantics / semantic consequence” while preserving the distinctions in the rationale? If not, what exact replacement and inflected forms should be used?"
TERM-SEMANTICS,ps-Arab-PK-OCC-005226,terminology,high,medium,true,OLP-0095,OLP-0095-B023,د لومړۍ درجې منطق,فطري استنتاج,سموالے,semantics / semantic consequence,semantics / semantic consequence,معنٰی پوهنه / معنايي استلزام,upstream/content/first-order-logic/natural-deduction/soundness.tex,8b90318e1a2ed38568fb61cd5529d496cdfd17f322fd9c731a194e2d08e0a4b9,242,242,10442,10492,\item The last inference is \Elim{\lor}: Exercise.,ps-Arab-PK/content/first-order-logic/natural-deduction/soundness.tex,44333900a5c26fd626a8ee6debcd5aa07a56f5d02d9c7be99c38e5138049e721,254,254,12902,12968,\item وروستنے استنتاج \Elim{\lor} دے: تمرين۔,available,openlogic-ps-Arab-PK-proof-systems.pdf,d894c835b32137a81bc3e3f762b1fc3270466480754c7678991066b5ca2e8cb5,64,65,"Exact start/end olpseg labels from the warning-free, visually accepted, byte-reproduced reader.aux. The assembled PDF has one unnumbered title page, so its first physical page is printed page plus one; for a spanning segment assembled_pdf_page identifies the first page and printed_page records the full inclusive range.",evidence/SEGMENT_CANON_USE.jsonl,8b255fbd4cc87bf05c1d8d6412b77321c3f51fdeee8207bb91d66ceadea5b3df,"In Pakistani Pashto mathematical prose, is «معنٰی پوهنه / معنايي استلزام» the clearest conventional rendering of “semantics / semantic consequence” while preserving the distinctions in the rationale? If not, what exact replacement and inflected forms should be used?"
TERM-SEMANTICS,ps-Arab-PK-OCC-005227,terminology,high,medium,true,OLP-0095,OLP-0095-B024,د لومړۍ درجې منطق,فطري استنتاج,سموالے,semantics / semantic consequence,semantics / semantic consequence,معنٰی پوهنه / معنايي استلزام,upstream/content/first-order-logic/natural-deduction/soundness.tex,8b90318e1a2ed38568fb61cd5529d496cdfd17f322fd9c731a194e2d08e0a4b9,244,271,10494,11801,"\item The last inference is \Elim{\lif}. $!B$ is inferred from the premises $!A \lif !B$ and~$!A$. The !!{derivation}~$\delta$ looks like this: \begin{prooftree} \AxiomC{$\Gamma_1$} \RightLabel{$\delta_1$} \DeduceC{$!A \lif !B$} \AxiomC{$\Gamma_2$} \RightLabel{$\delta_2$} \DeduceC{$!A$} \RightLabel{\Elim{\lif}} \BinaryInfC{$!B$} \end{prooftree} By induction hypothesis, $!A \lif !B$ follows from the !!{undischarged} assumptions~$\Gamma_1$ of~$\delta_1$ and $!A$ follows from the !!{undischarged} assumptions~$\Gamma_…",ps-Arab-PK/content/first-order-logic/natural-deduction/soundness.tex,44333900a5c26fd626a8ee6debcd5aa07a56f5d02d9c7be99c38e5138049e721,256,285,12970,14419,\item وروستنے استنتاج \Elim{\lif} دے۔ $!B$ له مقدمو $!A \lif !B$ او~$!A$ څخه راايستل کېږي۔ !!{derivation}~$\delta$ داسې ښکاري: \begin{prooftree} \AxiomC{$\Gamma_1$} \RightLabel{$\delta_1$} \DeduceC{$!A \lif !B$} \AxiomC{$\Gamma_2$} \RightLabel{$\delta_2$} \DeduceC{$!A$} \RightLabel{\Elim{\lif}} \BinaryInfC{$!B$} \end{prooftree} د استقرا د فرضيې له مخې $!A \lif !B$ د~$\delta_1$ له !!{undischarged} فرضيو~$\Gamma_1$ څخه، او~$!A$ د~$\delta_2$ له !!{undischarged} فرضيو~$\Gamma_2$ څخه لازمېږي۔ يو \iftag{FOL}{!!a{structu…,available,openlogic-ps-Arab-PK-proof-systems.pdf,d894c835b32137a81bc3e3f762b1fc3270466480754c7678991066b5ca2e8cb5,64,65,"Exact start/end olpseg labels from the warning-free, visually accepted, byte-reproduced reader.aux. The assembled PDF has one unnumbered title page, so its first physical page is printed page plus one; for a spanning segment assembled_pdf_page identifies the first page and printed_page records the full inclusive range.",evidence/SEGMENT_CANON_USE.jsonl,8b255fbd4cc87bf05c1d8d6412b77321c3f51fdeee8207bb91d66ceadea5b3df,"In Pakistani Pashto mathematical prose, is «معنٰی پوهنه / معنايي استلزام» the clearest conventional rendering of “semantics / semantic consequence” while preserving the distinctions in the rationale? If not, what exact replacement and inflected forms should be used?"
TERM-SEMANTICS,ps-Arab-PK-OCC-005228,terminology,high,medium,true,OLP-0095,OLP-0095-B025,د لومړۍ درجې منطق,فطري استنتاج,سموالے,semantics / semantic consequence,semantics / semantic consequence,معنٰی پوهنه / معنايي استلزام,upstream/content/first-order-logic/natural-deduction/soundness.tex,8b90318e1a2ed38568fb61cd5529d496cdfd17f322fd9c731a194e2d08e0a4b9,273,273,11803,11854,\item The last inference is \Elim{\lnot}: Exercise.,ps-Arab-PK/content/first-order-logic/natural-deduction/soundness.tex,44333900a5c26fd626a8ee6debcd5aa07a56f5d02d9c7be99c38e5138049e721,287,287,14421,14488,\item وروستنے استنتاج \Elim{\lnot} دے: تمرين۔,available,openlogic-ps-Arab-PK-proof-systems.pdf,d894c835b32137a81bc3e3f762b1fc3270466480754c7678991066b5ca2e8cb5,64,65,"Exact start/end olpseg labels from the warning-free, visually accepted, byte-reproduced reader.aux. The assembled PDF has one unnumbered title page, so its first physical page is printed page plus one; for a spanning segment assembled_pdf_page identifies the first page and printed_page records the full inclusive range.",evidence/SEGMENT_CANON_USE.jsonl,8b255fbd4cc87bf05c1d8d6412b77321c3f51fdeee8207bb91d66ceadea5b3df,"In Pakistani Pashto mathematical prose, is «معنٰی پوهنه / معنايي استلزام» the clearest conventional rendering of “semantics / semantic consequence” while preserving the distinctions in the rationale? If not, what exact replacement and inflected forms should be used?"
TERM-SEMANTICS,ps-Arab-PK-OCC-005229,terminology,high,medium,true,OLP-0095,OLP-0095-B026,د لومړۍ درجې منطق,فطري استنتاج,سموالے,semantics / semantic consequence,semantics / semantic consequence,معنٰی پوهنه / معنايي استلزام,upstream/content/first-order-logic/natural-deduction/soundness.tex,8b90318e1a2ed38568fb61cd5529d496cdfd17f322fd9c731a194e2d08e0a4b9,275,277,11858,11951,\tagitem{FOL}{The last inference is \Elim{\lexists}: Exercise.}{} \end{enumerate} \end{proof},ps-Arab-PK/content/first-order-logic/natural-deduction/soundness.tex,44333900a5c26fd626a8ee6debcd5aa07a56f5d02d9c7be99c38e5138049e721,289,291,14492,14601,\tagitem{FOL}{وروستنے استنتاج \Elim{\lexists} دے: تمرين۔}{} \end{enumerate} \end{proof},available,openlogic-ps-Arab-PK-proof-systems.pdf,d894c835b32137a81bc3e3f762b1fc3270466480754c7678991066b5ca2e8cb5,64–65,65,"Exact start/end olpseg labels from the warning-free, visually accepted, byte-reproduced reader.aux. The assembled PDF has one unnumbered title page, so its first physical page is printed page plus one; for a spanning segment assembled_pdf_page identifies the first page and printed_page records the full inclusive range.",evidence/SEGMENT_CANON_USE.jsonl,8b255fbd4cc87bf05c1d8d6412b77321c3f51fdeee8207bb91d66ceadea5b3df,"In Pakistani Pashto mathematical prose, is «معنٰی پوهنه / معنايي استلزام» the clearest conventional rendering of “semantics / semantic consequence” while preserving the distinctions in the rationale? If not, what exact replacement and inflected forms should be used?"
TERM-SEMANTICS,ps-Arab-PK-OCC-005230,terminology,high,medium,true,OLP-0095,OLP-0095-B027,د لومړۍ درجې منطق,فطري استنتاج,سموالے,semantics / semantic consequence,semantics / semantic consequence,معنٰی پوهنه / معنايي استلزام,upstream/content/first-order-logic/natural-deduction/soundness.tex,8b90318e1a2ed38568fb61cd5529d496cdfd17f322fd9c731a194e2d08e0a4b9,279,283,11953,12062,\tagprob{FOL} \begin{prob} Complete the proof of \olref[fol][ntd][sou]{thm:soundness}. \end{prob} \tagendprob,ps-Arab-PK/content/first-order-logic/natural-deduction/soundness.tex,44333900a5c26fd626a8ee6debcd5aa07a56f5d02d9c7be99c38e5138049e721,293,297,14603,14719,\tagprob{FOL} \begin{prob} د~\olref[fol][ntd][sou]{thm:soundness} ثبوت بشپړ کړئ۔ \end{prob} \tagendprob,available,openlogic-ps-Arab-PK-proof-systems.pdf,d894c835b32137a81bc3e3f762b1fc3270466480754c7678991066b5ca2e8cb5,65,66,"Exact start/end olpseg labels from the warning-free, visually accepted, byte-reproduced reader.aux. The assembled PDF has one unnumbered title page, so its first physical page is printed page plus one; for a spanning segment assembled_pdf_page identifies the first page and printed_page records the full inclusive range.",evidence/SEGMENT_CANON_USE.jsonl,8b255fbd4cc87bf05c1d8d6412b77321c3f51fdeee8207bb91d66ceadea5b3df,"In Pakistani Pashto mathematical prose, is «معنٰی پوهنه / معنايي استلزام» the clearest conventional rendering of “semantics / semantic consequence” while preserving the distinctions in the rationale? If not, what exact replacement and inflected forms should be used?"
TERM-SEMANTICS,ps-Arab-PK-OCC-005231,terminology,high,medium,true,OLP-0095,OLP-0095-B028,د لومړۍ درجې منطق,فطري استنتاج,سموالے,semantics / semantic consequence,semantics / semantic consequence,معنٰی پوهنه / معنايي استلزام,upstream/content/first-order-logic/natural-deduction/soundness.tex,8b90318e1a2ed38568fb61cd5529d496cdfd17f322fd9c731a194e2d08e0a4b9,285,289,12064,12175,\tagprob{notFOL} \begin{prob} Complete the proof of \olref[pl][ntd][sou]{thm:soundness}. \end{prob} \tagendprob,ps-Arab-PK/content/first-order-logic/natural-deduction/soundness.tex,44333900a5c26fd626a8ee6debcd5aa07a56f5d02d9c7be99c38e5138049e721,299,303,14721,14839,\tagprob{notFOL} \begin{prob} د~\olref[pl][ntd][sou]{thm:soundness} ثبوت بشپړ کړئ۔ \end{prob} \tagendprob,pending,,,,,No stable verified line-to-page mapping currently contains this semantic segment; no page was guessed.,evidence/SEGMENT_CANON_USE.jsonl,8b255fbd4cc87bf05c1d8d6412b77321c3f51fdeee8207bb91d66ceadea5b3df,"In Pakistani Pashto mathematical prose, is «معنٰی پوهنه / معنايي استلزام» the clearest conventional rendering of “semantics / semantic consequence” while preserving the distinctions in the rationale? If not, what exact replacement and inflected forms should be used?"
TERM-SEMANTICS,ps-Arab-PK-OCC-005232,terminology,high,medium,true,OLP-0095,OLP-0095-B029,د لومړۍ درجې منطق,فطري استنتاج,سموالے,semantics / semantic consequence,semantics / semantic consequence,معنٰی پوهنه / معنايي استلزام,upstream/content/first-order-logic/natural-deduction/soundness.tex,8b90318e1a2ed38568fb61cd5529d496cdfd17f322fd9c731a194e2d08e0a4b9,291,294,12177,12290,"\begin{cor} \ollabel{cor:weak-soundness} If $\Proves !A$, then $!A$ is \iftag{FOL}{valid}{a tautology}. \end{cor}",ps-Arab-PK/content/first-order-logic/natural-deduction/soundness.tex,44333900a5c26fd626a8ee6debcd5aa07a56f5d02d9c7be99c38e5138049e721,305,308,14841,14987,\begin{cor} \ollabel{cor:weak-soundness} که $\Proves !A$ وي، نو $!A$ \iftag{FOL}{معتبره}{صدق‌تابع قضيه} ده۔ \end{cor},available,openlogic-ps-Arab-PK-proof-systems.pdf,d894c835b32137a81bc3e3f762b1fc3270466480754c7678991066b5ca2e8cb5,65,66,"Exact start/end olpseg labels from the warning-free, visually accepted, byte-reproduced reader.aux. The assembled PDF has one unnumbered title page, so its first physical page is printed page plus one; for a spanning segment assembled_pdf_page identifies the first page and printed_page records the full inclusive range.",evidence/SEGMENT_CANON_USE.jsonl,8b255fbd4cc87bf05c1d8d6412b77321c3f51fdeee8207bb91d66ceadea5b3df,"In Pakistani Pashto mathematical prose, is «معنٰی پوهنه / معنايي استلزام» the clearest conventional rendering of “semantics / semantic consequence” while preserving the distinctions in the rationale? If not, what exact replacement and inflected forms should be used?"
TERM-SEMANTICS,ps-Arab-PK-OCC-005233,terminology,high,medium,true,OLP-0095,OLP-0095-B030,د لومړۍ درجې منطق,فطري استنتاج,سموالے,semantics / semantic consequence,semantics / semantic consequence,معنٰی پوهنه / معنايي استلزام,upstream/content/first-order-logic/natural-deduction/soundness.tex,8b90318e1a2ed38568fb61cd5529d496cdfd17f322fd9c731a194e2d08e0a4b9,296,299,12292,12400,"\begin{cor} \ollabel{cor:consistency-soundness} If $\Gamma$ is satisfiable, then it is consistent. \end{cor}",ps-Arab-PK/content/first-order-logic/natural-deduction/soundness.tex,44333900a5c26fd626a8ee6debcd5aa07a56f5d02d9c7be99c38e5138049e721,310,313,14989,15107,\begin{cor} \ollabel{cor:consistency-soundness} که $\Gamma$ د صدق وړ وي، نو سازګار دے۔ \end{cor},available,openlogic-ps-Arab-PK-proof-systems.pdf,d894c835b32137a81bc3e3f762b1fc3270466480754c7678991066b5ca2e8cb5,65,66,"Exact start/end olpseg labels from the warning-free, visually accepted, byte-reproduced reader.aux. The assembled PDF has one unnumbered title page, so its first physical page is printed page plus one; for a spanning segment assembled_pdf_page identifies the first page and printed_page records the full inclusive range.",evidence/SEGMENT_CANON_USE.jsonl,8b255fbd4cc87bf05c1d8d6412b77321c3f51fdeee8207bb91d66ceadea5b3df,"In Pakistani Pashto mathematical prose, is «معنٰی پوهنه / معنايي استلزام» the clearest conventional rendering of “semantics / semantic consequence” while preserving the distinctions in the rationale? If not, what exact replacement and inflected forms should be used?"
